起运港,目的港,箱型,海运费USD,附加费USD,运输天数,运价有效期,数据来源
Singapore,Yangpu,40FR,1020,150,4,MOCK (replace with real 运价有效期),MOCK
Singapore,Yantian,20GP,700,150,4,MOCK (replace with real 运价有效期),MOCK
Singapore,Yantian,40GP,760,150,4,MOCK (replace with real 运价有效期),MOCK
Singapore,Yantian,40HQ,760,150,4,MOCK (replace with real 运价有效期),MOCK
Singapore,Yantian,40RF,1400,150,4,MOCK (replace with real 运价有效期),MOCK
Singapore,Yantian,40OT,950,150,4,MOCK (replace with real 运价有效期),MOCK
Singapore,Yantian,40FR,1020,150,4,MOCK (replace with real 运价有效期),MOCK
Singapore,Yokohama,20GP,1580,150,9,MOCK (replace with real 运价有效期),MOCK
Singapore,Yokohama,40GP,1710,150,9,MOCK (replace with real 运价有效期),MOCK
Singapore,Yokohama,40HQ,1710,150,9,MOCK (replace with real 运价有效期),MOCK
Singapore,Yokohama,40RF,3150,150,9,MOCK (replace with real 运价有效期),MOCK
Singapore,Yokohama,40OT,2130,150,9,MOCK (replace with real 运价有效期),MOCK
Singapore,Yokohama,40FR,2280,150,9,MOCK (replace with real 运价有效期),MOCK
Singapre,Karachi,20GP,1220,150,7,MOCK (replace with real 运价有效期),MOCK
Singapre,Karachi,40GP,1330,150,7,MOCK (replace with real 运价有效期),MOCK
Singapre,Karachi,40HQ,1330,150,7,MOCK (replace with real 运价有效期),MOCK
Singapre,Karachi,40RF,2450,150,7,MOCK (replace with real 运价有效期),MOCK
Singapre,Karachi,40OT,1650,150,7,MOCK (replace with real 运价有效期),MOCK
Singapre,Karachi,40FR,1780,150,7,MOCK (replace with real 运价有效期),MOCK
Sohar,Ajman,20GP,180,150,1,MOCK (replace with real 运价有效期),MOCK
Sohar,Ajman,40GP,190,150,1,MOCK (replace with real 运价有效期),MOCK
Sohar,Ajman,40HQ,190,150,1,MOCK (replace with real 运价有效期),MOCK
Sohar,Ajman,40RF,350,150,1,MOCK (replace with real 运价有效期),MOCK
Sohar,Ajman,40OT,240,150,1,MOCK (replace with real 运价有效期),MOCK
Sohar,Ajman,40FR,250,150,1,MOCK (replace with real 运价有效期),MOCK
Sohar,Hazira,20GP,700,150,4,MOCK (replace with real 运价有效期),MOCK
Sohar,Hazira,40GP,760,150,4,MOCK (replace with real 运价有效期),MOCK
Sohar,Hazira,40HQ,760,150,4,MOCK (replace with real 运价有效期),MOCK
Sohar,Hazira,40RF,1400,150,4,MOCK (replace with real 运价有效期),MOCK
Sohar,Hazira,40OT,950,150,4,MOCK (replace with real 运价有效期),MOCK
Sohar,Hazira,40FR,1020,150,4,MOCK (replace with real 运价有效期),MOCK
Sohar,Jebel Ali,20GP,180,150,1,MOCK (replace with real 运价有效期),MOCK
Sohar,Jebel Ali,40GP,190,150,1,MOCK (replace with real 运价有效期),MOCK
Sohar,Jebel Ali,40HQ,190,150,1,MOCK (replace with real 运价有效期),MOCK
Sohar,Jebel Ali,40RF,350,150,1,MOCK (replace with real 运价有效期),MOCK
Sohar,Jebel Ali,40OT,240,150,1,MOCK (replace with real 运价有效期),MOCK
Sohar,Jebel Ali,40FR,250,150,1,MOCK (replace with real 运价有效期),MOCK
Sohar,Karachi,20GP,350,150,2,MOCK (replace with real 运价有效期),MOCK
Sohar,Karachi,40GP,380,150,2,MOCK (replace with real 运价有效期),MOCK
Sohar,Karachi,40HQ,380,150,2,MOCK (replace with real 运价有效期),MOCK
Sohar,Karachi,40RF,700,150,2,MOCK (replace with real 运价有效期),MOCK
Sohar,Karachi,40OT,470,150,2,MOCK (replace with real 运价有效期),MOCK
Sohar,Karachi,40FR,510,150,2,MOCK (replace with real 运价有效期),MOCK
Sohar,Khalifa,20GP,350,150,2,MOCK (replace with real 运价有效期),MOCK
Sohar,Khalifa,40GP,380,150,2,MOCK (replace with real 运价有效期),MOCK
Sohar,Khalifa,40HQ,380,150,2,MOCK (replace with real 运价有效期),MOCK
Sohar,Khalifa,40RF,700,150,2,MOCK (replace with real 运价有效期),MOCK
Sohar,Khalifa,40OT,470,150,2,MOCK (replace with real 运价有效期),MOCK
Sohar,Khalifa,40FR,510,150,2,MOCK (replace with real 运价有效期),MOCK
Sohar,Mundra,20GP,350,150,2,MOCK (replace with real 运价有效期),MOCK
Sohar,Mundra,40GP,380,150,2,MOCK (replace with real 运价有效期),MOCK
Sohar,Mundra,40HQ,380,150,2,MOCK (replace with real 运价有效期),MOCK
Sohar,Mundra,40RF,700,150,2,MOCK (replace with real 运价有效期),MOCK
Sohar,Mundra,40OT,470,150,2,MOCK (replace with real 运价有效期),MOCK
Sohar,Mundra,40FR,510,150,2,MOCK (replace with real 运价有效期),MOCK
Sohar,Nhava Sheva,20GP,1050,150,6,MOCK (replace with real 运价有效期),MOCK
Sohar,Nhava Sheva,40GP,1140,150,6,MOCK (replace with real 运价有效期),MOCK
Sohar,Nhava Sheva,40HQ,1140,150,6,MOCK (replace with real 运价有效期),MOCK
Sohar,Nhava Sheva,40RF,2100,150,6,MOCK (replace with real 运价有效期),MOCK
Sohar,Nhava Sheva,40OT,1420,150,6,MOCK (replace with real 运价有效期),MOCK
Sohar,Nhava Sheva,40FR,1520,150,6,MOCK (replace with real 运价有效期),MOCK
Sokhna,Aqaba,20GP,180,150,1,MOCK (replace with real 运价有效期),MOCK
Sokhna,Aqaba,40GP,190,150,1,MOCK (replace with real 运价有效期),MOCK
Sokhna,Aqaba,40HQ,190,150,1,MOCK (replace with real 运价有效期),MOCK
Sokhna,Aqaba,40RF,350,150,1,MOCK (replace with real 运价有效期),MOCK
Sokhna,Aqaba,40OT,240,150,1,MOCK (replace with real 运价有效期),MOCK
Sokhna,Aqaba,40FR,250,150,1,MOCK (replace with real 运价有效期),MOCK
Sokhna,Djibouti,20GP,1050,150,6,MOCK (replace with real 运价有效期),MOCK
Sokhna,Djibouti,40GP,1140,150,6,MOCK (replace with real 运价有效期),MOCK
Sokhna,Djibouti,40HQ,1140,150,6,MOCK (replace with real 运价有效期),MOCK
Sokhna,Djibouti,40RF,2100,150,6,MOCK (replace with real 运价有效期),MOCK
Sokhna,Djibouti,40OT,1420,150,6,MOCK (replace with real 运价有效期),MOCK
Sokhna,Djibouti,40FR,1520,150,6,MOCK (replace with real 运价有效期),MOCK
Sokhna,Jeddah,20GP,1050,150,6,MOCK (replace with real 运价有效期),MOCK
Sokhna,Jeddah,40GP,1140,150,6,MOCK (replace with real 运价有效期),MOCK
Sokhna,Jeddah,40HQ,1140,150,6,MOCK (replace with real 运价有效期),MOCK
Sokhna,Jeddah,40RF,2100,150,6,MOCK (replace with real 运价有效期),MOCK
Sokhna,Jeddah,40OT,1420,150,6,MOCK (replace with real 运价有效期),MOCK
Sokhna,Jeddah,40FR,1520,150,6,MOCK (replace with real 运价有效期),MOCK
Southampton,Algecirus,20GP,2280,150,13,MOCK (replace with real 运价有效期),MOCK
Southampton,Algecirus,40GP,2470,150,13,MOCK (replace with real 运价有效期),MOCK
Southampton,Algecirus,40HQ,2470,150,13,MOCK (replace with real 运价有效期),MOCK
Southampton,Algecirus,40RF,4550,150,13,MOCK (replace with real 运价有效期),MOCK
Southampton,Algecirus,40OT,3070,150,13,MOCK (replace with real 运价有效期),MOCK
Southampton,Algecirus,40FR,3300,150,13,MOCK (replace with real 运价有效期),MOCK
Southampton,Altamira,20GP,5080,150,29,MOCK (replace with real 运价有效期),MOCK
Southampton,Altamira,40GP,5510,150,29,MOCK (replace with real 运价有效期),MOCK
Southampton,Altamira,40HQ,5510,150,29,MOCK (replace with real 运价有效期),MOCK
Southampton,Altamira,40RF,10150,150,29,MOCK (replace with real 运价有效期),MOCK
Southampton,Altamira,40OT,6850,150,29,MOCK (replace with real 运价有效期),MOCK
Southampton,Altamira,40FR,7360,150,29,MOCK (replace with real 运价有效期),MOCK
Southampton,Antwerp,20GP,180,150,1,MOCK (replace with real 运价有效期),MOCK
Southampton,Antwerp,40GP,190,150,1,MOCK (replace with real 运价有效期),MOCK
Southampton,Antwerp,40HQ,190,150,1,MOCK (replace with real 运价有效期),MOCK
Southampton,Antwerp,40RF,350,150,1,MOCK (replace with real 运价有效期),MOCK
Southampton,Antwerp,40OT,240,150,1,MOCK (replace with real 运价有效期),MOCK
Southampton,Antwerp,40FR,250,150,1,MOCK (replace with real 运价有效期),MOCK
Southampton,Bremerhaven,20GP,700,150,4,MOCK (replace with real 运价有效期),MOCK
Southampton,Bremerhaven,40GP,760,150,4,MOCK (replace with real 运价有效期),MOCK
Southampton,Bremerhaven,40HQ,760,150,4,MOCK (replace with real 运价有效期),MOCK
Southampton,Bremerhaven,40RF,1400,150,4,MOCK (replace with real 运价有效期),MOCK
Southampton,Bremerhaven,40OT,950,150,4,MOCK (replace with real 运价有效期),MOCK
Southampton,Bremerhaven,40FR,1020,150,4,MOCK (replace with real 运价有效期),MOCK
Southampton,Hamburg,20GP,880,150,5,MOCK (replace with real 运价有效期),MOCK
Southampton,Hamburg,40GP,950,150,5,MOCK (replace with real 运价有效期),MOCK
Southampton,Hamburg,40HQ,950,150,5,MOCK (replace with real 运价有效期),MOCK
Southampton,Hamburg,40RF,1750,150,5,MOCK (replace with real 运价有效期),MOCK
Southampton,Hamburg,40OT,1180,150,5,MOCK (replace with real 运价有效期),MOCK
Southampton,Hamburg,40FR,1270,150,5,MOCK (replace with real 运价有效期),MOCK
Southampton,Houston,20GP,5780,150,33,MOCK (replace with real 运价有效期),MOCK
Southampton,Houston,40GP,6270,150,33,MOCK (replace with real 运价有效期),MOCK
Southampton,Houston,40HQ,6270,150,33,MOCK (replace with real 运价有效期),MOCK
Southampton,Houston,40RF,11550,150,33,MOCK (replace with real 运价有效期),MOCK
Southampton,Houston,40OT,7800,150,33,MOCK (replace with real 运价有效期),MOCK
Southampton,Houston,40FR,8370,150,33,MOCK (replace with real 运价有效期),MOCK
Southampton,Jebel Ali,20GP,6820,150,39,MOCK (replace with real 运价有效期),MOCK
Southampton,Jebel Ali,40GP,7410,150,39,MOCK (replace with real 运价有效期),MOCK
Southampton,Jebel Ali,40HQ,7410,150,39,MOCK (replace with real 运价有效期),MOCK
Southampton,Jebel Ali,40RF,13650,150,39,MOCK (replace with real 运价有效期),MOCK
Southampton,Jebel Ali,40OT,9210,150,39,MOCK (replace with real 运价有效期),MOCK
Southampton,Jebel Ali,40FR,9900,150,39,MOCK (replace with real 运价有效期),MOCK
Southampton,Le Havre,20GP,180,150,1,MOCK (replace with real 运价有效期),MOCK
Southampton,Le Havre,40GP,190,150,1,MOCK (replace with real 运价有效期),MOCK
Southampton,Le Havre,40HQ,190,150,1,MOCK (replace with real 运价有效期),MOCK
Southampton,Le Havre,40RF,350,150,1,MOCK (replace with real 运价有效期),MOCK
Southampton,Le Havre,40OT,240,150,1,MOCK (replace with real 运价有效期),MOCK
Southampton,Le Havre,40FR,250,150,1,MOCK (replace with real 运价有效期),MOCK
Southampton,Los Angeles,20GP,4380,150,25,MOCK (replace with real 运价有效期),MOCK
Southampton,Los Angeles,40GP,4750,150,25,MOCK (replace with real 运价有效期),MOCK
Southampton,Los Angeles,40HQ,4750,150,25,MOCK (replace with real 运价有效期),MOCK
Southampton,Los Angeles,40RF,8750,150,25,MOCK (replace with real 运价有效期),MOCK
Southampton,Los Angeles,40OT,5910,150,25,MOCK (replace with real 运价有效期),MOCK
Southampton,Los Angeles,40FR,6340,150,25,MOCK (replace with real 运价有效期),MOCK
Southampton,Miami,20GP,3500,150,20,MOCK (replace with real 运价有效期),MOCK
Southampton,Miami,40GP,3800,150,20,MOCK (replace with real 运价有效期),MOCK
Southampton,Miami,40HQ,3800,150,20,MOCK (replace with real 运价有效期),MOCK
Southampton,Miami,40RF,7000,150,20,MOCK (replace with real 运价有效期),MOCK
Southampton,Miami,40OT,4720,150,20,MOCK (replace with real 运价有效期),MOCK
Southampton,Miami,40FR,5080,150,20,MOCK (replace with real 运价有效期),MOCK
Southampton,Montreal,20GP,3500,150,20,MOCK (replace with real 运价有效期),MOCK
Southampton,Montreal,40GP,3800,150,20,MOCK (replace with real 运价有效期),MOCK
Southampton,Montreal,40HQ,3800,150,20,MOCK (replace with real 运价有效期),MOCK
Southampton,Montreal,40RF,7000,150,20,MOCK (replace with real 运价有效期),MOCK
Southampton,Montreal,40OT,4720,150,20,MOCK (replace with real 运价有效期),MOCK
Southampton,Montreal,40FR,5080,150,20,MOCK (replace with real 运价有效期),MOCK
Southampton,New York,20GP,3680,150,21,MOCK (replace with real 运价有效期),MOCK
Southampton,New York,40GP,3990,150,21,MOCK (replace with real 运价有效期),MOCK
Southampton,New York,40HQ,3990,150,21,MOCK (replace with real 运价有效期),MOCK
Southampton,New York,40RF,7350,150,21,MOCK (replace with real 运价有效期),MOCK
Southampton,New York,40OT,4960,150,21,MOCK (replace with real 运价有效期),MOCK
Southampton,New York,40FR,5330,150,21,MOCK (replace with real 运价有效期),MOCK
Southampton,Ningbo,20GP,10500,150,60,MOCK (replace with real 运价有效期),MOCK
Southampton,Ningbo,40GP,11400,150,60,MOCK (replace with real 运价有效期),MOCK
Southampton,Ningbo,40HQ,11400,150,60,MOCK (replace with real 运价有效期),MOCK
Southampton,Ningbo,40RF,21000,150,60,MOCK (replace with real 运价有效期),MOCK
Southampton,Ningbo,40OT,14180,150,60,MOCK (replace with real 运价有效期),MOCK
Southampton,Ningbo,40FR,15220,150,60,MOCK (replace with real 运价有效期),MOCK
Southampton,Port Kelang,20GP,8750,150,50,MOCK (replace with real 运价有效期),MOCK
Southampton,Port Kelang,40GP,9500,150,50,MOCK (replace with real 运价有效期),MOCK
Southampton,Port Kelang,40HQ,9500,150,50,MOCK (replace with real 运价有效期),MOCK
Southampton,Port Kelang,40RF,17500,150,50,MOCK (replace with real 运价有效期),MOCK
Southampton,Port Kelang,40OT,11810,150,50,MOCK (replace with real 运价有效期),MOCK
Southampton,Port Kelang,40FR,12690,150,50,MOCK (replace with real 运价有效期),MOCK
Southampton,Rotterdam,20GP,180,150,1,MOCK (replace with real 运价有效期),MOCK
Southampton,Rotterdam,40GP,190,150,1,MOCK (replace with real 运价有效期),MOCK
Southampton,Rotterdam,40HQ,190,150,1,MOCK (replace with real 运价有效期),MOCK
Southampton,Rotterdam,40RF,350,150,1,MOCK (replace with real 运价有效期),MOCK
Southampton,Rotterdam,40OT,240,150,1,MOCK (replace with real 运价有效期),MOCK
Southampton,Rotterdam,40FR,250,150,1,MOCK (replace with real 运价有效期),MOCK
Southampton,Veracruz,20GP,4550,150,26,MOCK (replace with real 运价有效期),MOCK
Southampton,Veracruz,40GP,4940,150,26,MOCK (replace with real 运价有效期),MOCK
Southampton,Veracruz,40HQ,4940,150,26,MOCK (replace with real 运价有效期),MOCK
Southampton,Veracruz,40RF,9100,150,26,MOCK (replace with real 运价有效期),MOCK
Southampton,Veracruz,40OT,6140,150,26,MOCK (replace with real 运价有效期),MOCK
Southampton,Veracruz,40FR,6600,150,26,MOCK (replace with real 运价有效期),MOCK
Subic,Jiangyin,20GP,1400,150,8,MOCK (replace with real 运价有效期),MOCK
Subic,Jiangyin,40GP,1520,150,8,MOCK (replace with real 运价有效期),MOCK
Subic,Jiangyin,40HQ,1520,150,8,MOCK (replace with real 运价有效期),MOCK
Subic,Jiangyin,40RF,2800,150,8,MOCK (replace with real 运价有效期),MOCK
Subic,Jiangyin,40OT,1890,150,8,MOCK (replace with real 运价有效期),MOCK
Subic,Jiangyin,40FR,2030,150,8,MOCK (replace with real 运价有效期),MOCK
Subic,Ningbo,20GP,1050,150,6,MOCK (replace with real 运价有效期),MOCK
Subic,Ningbo,40GP,1140,150,6,MOCK (replace with real 运价有效期),MOCK
Subic,Ningbo,40HQ,1140,150,6,MOCK (replace with real 运价有效期),MOCK
Subic,Ningbo,40RF,2100,150,6,MOCK (replace with real 运价有效期),MOCK
Subic,Ningbo,40OT,1420,150,6,MOCK (replace with real 运价有效期),MOCK
Subic,Ningbo,40FR,1520,150,6,MOCK (replace with real 运价有效期),MOCK
Subic,Shanghai,20GP,880,150,5,MOCK (replace with real 运价有效期),MOCK
Subic,Shanghai,40GP,950,150,5,MOCK (replace with real 运价有效期),MOCK
Subic,Shanghai,40HQ,950,150,5,MOCK (replace with real 运价有效期),MOCK
Subic,Shanghai,40RF,1750,150,5,MOCK (replace with real 运价有效期),MOCK
Subic,Shanghai,40OT,1180,150,5,MOCK (replace with real 运价有效期),MOCK
Subic,Shanghai,40FR,1270,150,5,MOCK (replace with real 运价有效期),MOCK
Surabaya,Busan,20GP,2280,150,13,MOCK (replace with real 运价有效期),MOCK
Surabaya,Busan,40GP,2470,150,13,MOCK (replace with real 运价有效期),MOCK
Surabaya,Busan,40HQ,2470,150,13,MOCK (replace with real 运价有效期),MOCK
Surabaya,Busan,40RF,4550,150,13,MOCK (replace with real 运价有效期),MOCK
Surabaya,Busan,40OT,3070,150,13,MOCK (replace with real 运价有效期),MOCK
Surabaya,Busan,40FR,3300,150,13,MOCK (replace with real 运价有效期),MOCK
Surabaya,Davao,20GP,700,150,4,MOCK (replace with real 运价有效期),MOCK
Surabaya,Davao,40GP,760,150,4,MOCK (replace with real 运价有效期),MOCK
Surabaya,Davao,40HQ,760,150,4,MOCK (replace with real 运价有效期),MOCK
Surabaya,Davao,40RF,1400,150,4,MOCK (replace with real 运价有效期),MOCK
Surabaya,Davao,40OT,950,150,4,MOCK (replace with real 运价有效期),MOCK
Surabaya,Davao,40FR,1020,150,4,MOCK (replace with real 运价有效期),MOCK
Surabaya,Ho Chi Minh,20GP,1400,150,8,MOCK (replace with real 运价有效期),MOCK
Surabaya,Ho Chi Minh,40GP,1520,150,8,MOCK (replace with real 运价有效期),MOCK
Surabaya,Ho Chi Minh,40HQ,1520,150,8,MOCK (replace with real 运价有效期),MOCK
Surabaya,Ho Chi Minh,40RF,2800,150,8,MOCK (replace with real 运价有效期),MOCK
Surabaya,Ho Chi Minh,40OT,1890,150,8,MOCK (replace with real 运价有效期),MOCK
Surabaya,Ho Chi Minh,40FR,2030,150,8,MOCK (replace with real 运价有效期),MOCK
Surabaya,Hochiminh,20GP,700,150,4,MOCK (replace with real 运价有效期),MOCK
Surabaya,Hochiminh,40GP,760,150,4,MOCK (replace with real 运价有效期),MOCK
Surabaya,Hochiminh,40HQ,760,150,4,MOCK (replace with real 运价有效期),MOCK
Surabaya,Hochiminh,40RF,1400,150,4,MOCK (replace with real 运价有效期),MOCK
Surabaya,Hochiminh,40OT,950,150,4,MOCK (replace with real 运价有效期),MOCK
Surabaya,Hochiminh,40FR,1020,150,4,MOCK (replace with real 运价有效期),MOCK
Surabaya,Hong Kong,20GP,2100,150,12,MOCK (replace with real 运价有效期),MOCK
Surabaya,Hong Kong,40GP,2280,150,12,MOCK (replace with real 运价有效期),MOCK
Surabaya,Hong Kong,40HQ,2280,150,12,MOCK (replace with real 运价有效期),MOCK
Surabaya,Hong Kong,40RF,4200,150,12,MOCK (replace with real 运价有效期),MOCK
Surabaya,Hong Kong,40OT,2840,150,12,MOCK (replace with real 运价有效期),MOCK
Surabaya,Hong Kong,40FR,3040,150,12,MOCK (replace with real 运价有效期),MOCK
Surabaya,Jakarta,20GP,180,150,1,MOCK (replace with real 运价有效期),MOCK
Surabaya,Jakarta,40GP,190,150,1,MOCK (replace with real 运价有效期),MOCK
Surabaya,Jakarta,40HQ,190,150,1,MOCK (replace with real 运价有效期),MOCK
Surabaya,Jakarta,40RF,350,150,1,MOCK (replace with real 运价有效期),MOCK
